id,accident_risk
517949,0.312219558
517950,0.134481072
517951,0.342446335
517952,0.346527906
517953,0.3932047
517954,0.312998546
517955,0.457383984
517956,0.248065464
517957,0.351602056
517958,0.648243006
517959,0.220110932
517960,0.132912931
517961,0.667250891
517962,0.325996264
517963,0.144898941
517964,0.493280821
517965,0.339317782
517966,0.070145781
517967,0.182391233
517968,0.721771726
517969,0.610275826
517970,0.296143745
517971,0.293696256
517972,0.351426954
517973,0.308729174
517974,0.461557902
517975,0.480545543
517976,0.308335358
517977,0.058994054
517978,0.263441523
517979,0.377751304
517980,0.268992812
517981,0.068006462
517982,0.337629228
517983,0.283422423
517984,0.123796595
517985,0.238094532
517986,0.188283789
517987,0.262161401
517988,0.187958345
517989,0.675453035
517990,0.257181569
517991,0.242714307
517992,0.337374561
517993,0.645473387
517994,0.042158716
517995,0.524294765
517996,0.452967339
517997,0.488948431
517998,0.249085766
517999,0.317555931
518000,0.49114715
518001,0.355461868
518002,0.370562733
518003,0.53724753
518004,0.481039449
518005,0.299099639
518006,0.351844449
518007,0.443523457
518008,0.168357769
518009,0.478485431
518010,0.681166345
518011,0.469943851
518012,0.230749198
518013,0.41412225
518014,0.377840709
518015,0.058907542
518016,0.19272662
518017,0.365832613
518018,0.473377532
518019,0.366674898
518020,0.642044021
518021,0.155076201
518022,0.392671957
518023,0.395519197
518024,0.139025343
518025,0.11014469
518026,0.177640235
518027,0.546791832
518028,0.33985094
518029,0.264212879
518030,0.690339327
518031,0.70791441
518032,0.250799394
518033,0.342975438
518034,0.293010676
518035,0.291711934
518036,0.494777599
518037,0.141958915
518038,0.156321252
518039,0.296078434
518040,0.421716571
518041,0.388203113
518042,0.260765392
518043,0.342629329
518044,0.420275351
518045,0.348079883
518046,0.142848367
518047,0.368651603
518048,0.372763318
518049,0.237307818
518050,0.422426109
518051,0.142678355
518052,0.357287046
518053,0.331693503
518054,0.267536299
518055,0.318126046
518056,0.418192618
518057,0.129272711
518058,0.296214655
518059,0.279751269
518060,0.33323024
518061,0.353454369
518062,0.646811342
518063,0.430683545
518064,0.145875347
518065,0.322189169
518066,0.194297535
518067,0.313465337
518068,0.699135834
518069,0.158482472
518070,0.490607557
518071,0.179104206
518072,0.544315439
518073,0.306642169
518074,0.414642685
518075,0.549073258
518076,0.169286569
518077,0.227246356
518078,0.253342271
518079,0.512503625
518080,0.369626741
518081,0.652036566
518082,0.275850921
518083,0.321401271
518084,0.35796911
518085,0.172310494
518086,0.279014311
518087,0.298400558
518088,0.378232514
518089,0.416851339
518090,0.478151815
518091,0.310473027
518092,0.325423203
518093,0.153821482
518094,0.485314839
518095,0.165438764
518096,0.335487453
518097,0.279186337
518098,0.547127774
518099,0.445232259
518100,0.313615617
518101,0.317057573
518102,0.230371326
518103,0.165185515
518104,0.352124956
518105,0.276015004
518106,0.462825312
518107,0.564245943
518108,0.614396316
518109,0.329501422
518110,0.243903143
518111,0.120757052
518112,0.310443613
518113,0.200361178
518114,0.502672376
518115,0.293098206
518116,0.483224688
518117,0.559075286
518118,0.416329797
518119,0.359615653
518120,0.085650046
518121,0.490177724
518122,0.350237573
518123,0.498630719
518124,0.561757294
518125,0.160802704
518126,0.1948098
518127,0.158936524
518128,0.150691072
518129,0.285243039
518130,0.304151977
518131,0.3458165
518132,0.234092203
518133,0.312564448
518134,0.424839743
518135,0.18422722
518136,0.47153175
518137,0.227827945
518138,0.235123281
518139,0.596343371
518140,0.293444208
518141,0.628720174
518142,0.219696818
518143,0.219049895
518144,0.374154111
518145,0.478108035
518146,0.300237316
518147,0.318838206
518148,0.301877019
518149,0.541950024
518150,0.285922902
518151,0.392976345
518152,0.124784383
518153,0.352632088
518154,0.220261553
518155,0.325782487
518156,0.223721487
518157,0.326813437
518158,0.430667399
518159,0.130584986
518160,0.475261244
518161,0.540341514
518162,0.518147672
518163,0.315152327
518164,0.459695375
518165,0.079214555
518166,0.306395732
518167,0.223436672
518168,0.41486898
518169,0.290164791
518170,0.291571154
518171,0.210829031
518172,0.124824054
518173,0.441694582
518174,0.322996417
518175,0.304130872
518176,0.269308795
518177,0.282033871
518178,0.324598343
518179,0.505848578
518180,0.25032772
518181,0.478005961
518182,0.441391241
518183,0.251332649
518184,0.490133082
518185,0.455302776
518186,0.300722412
518187,0.615672299
518188,0.41762875
518189,0.429637878
518190,0.234913532
518191,0.458361008
518192,0.609381662
518193,0.360311063
518194,0.705757753
518195,0.404669161
518196,0.222477839
518197,0.183525502
518198,0.626613263
518199,0.646204164
518200,0.151526225
518201,0.322678479
518202,0.177702748
518203,0.650302689
518204,0.143904743
518205,0.193860386
518206,0.19002707
518207,0.499514544
518208,0.312796533
518209,0.349323948
518210,0.323961793
518211,0.324620814
518212,0.457050166
518213,0.441261667
518214,0.278484241
518215,0.397624101
518216,0.599252361
518217,0.085285561
518218,0.483223336
518219,0.18640806
518220,0.349337634
518221,0.17585843
518222,0.359732929
518223,0.126876039
518224,0.555717235
518225,0.588078111
518226,0.064368695
518227,0.279055694
518228,0.263596578
518229,0.206278537
518230,0.235498387
518231,0.115802641
518232,0.387108485
518233,0.310776187
518234,0.335824552
518235,0.393269026
518236,0.122710068
518237,0.303301009
518238,0.424907203
518239,0.238234869
518240,0.663372042
518241,0.549996322
518242,0.222429379
518243,0.28247574
518244,0.557689844
518245,0.475357949
518246,0.265055432
518247,0.217837474
518248,0.310050664
518249,0.274433378
518250,0.191218598
518251,0.377462778
518252,0.240209261
518253,0.155211175
518254,0.365061098
518255,0.288940065
518256,0.549114715
518257,0.208680741
518258,0.32796747
518259,0.161728101
518260,0.338037481
518261,0.426115523
518262,0.312986893
518263,0.314937622
518264,0.379893333
518265,0.399504089
518266,0.623929419
518267,0.310140658
518268,0.292072104
518269,0.36370163
518270,0.293860876
518271,0.45333561
518272,0.406612516
518273,0.319661535
518274,0.36474739
518275,0.517138434
518276,0.276627525
518277,0.375566602
518278,0.220105241
518279,0.274235828
518280,0.470280662
518281,0.341014641
518282,0.551183452
518283,0.266131737
518284,0.307820884
518285,0.26454274
518286,0.065489569
518287,0.324122734
518288,0.238159313
518289,0.473828306
518290,0.308919779
518291,0.131230487
518292,0.198124044
518293,0.127746425
518294,0.263690652
518295,0.351164444
518296,0.570777371
518297,0.307857886
518298,0.50226205
518299,0.236498655
518300,0.25328453
518301,0.202945298
518302,0.327692196
518303,0.426865577
518304,0.124769253
518305,0.407349818
518306,0.286412615
518307,0.573472978
518308,0.117483847
518309,0.385802084
518310,0.317779441
518311,0.305809921
518312,0.32962673
518313,0.183317208
518314,0.326766496
518315,0.224671311
518316,0.274406693
518317,0.36572245
518318,0.487158643
518319,0.481758455
518320,0.44529275
518321,0.279819571
518322,0.155342314
518323,0.359552579
518324,0.251869985
518325,0.522673292
518326,0.325292514
518327,0.517995773
518328,0.141548301
518329,0.607820136
518330,0.162754075
518331,0.348803788
518332,0.473453571
518333,0.233244255
518334,0.216410435
518335,0.355292908
518336,0.3104242
518337,0.164823328
518338,0.343284194
518339,0.224038055
518340,0.572177954
518341,0.504099262
518342,0.364285621
518343,0.399075249
518344,0.21856191
518345,0.348264192
518346,0.379333993
518347,0.293469369
518348,0.285223364
518349,0.309531376
518350,0.368792823
518351,0.431234626
518352,0.468973445
518353,0.455205955
518354,0.361202832
518355,0.605279255
518356,0.653430793
518357,0.29400102
518358,0.165661262
518359,0.274274034
518360,0.567038126
518361,0.403967892
518362,0.243928927
518363,0.393128903
518364,0.381909091
518365,0.321533819
518366,0.455142995
518367,0.465324983
518368,0.491092774
518369,0.487893663
518370,0.290799769
518371,0.293948246
518372,0.647503997
518373,0.217355356
518374,0.380538772
518375,0.578418125
518376,0.256003038
518377,0.29222696
518378,0.218906359
518379,0.384435094
518380,0.429308123
518381,0.224721803
518382,0.593726768
518383,0.561437612
518384,0.205794863
518385,0.37897863
518386,0.275601559
518387,0.099756321
518388,0.35029633
518389,0.347513807
518390,0.482562775
518391,0.313735128
518392,0.370260476
518393,0.19502364
518394,0.084480795
518395,0.63037229
518396,0.511772218
518397,0.539740892
518398,0.169659041
518399,0.283582124
518400,0.250695975
518401,0.138989193
518402,0.373057529
518403,0.369341428
518404,0.315007296
518405,0.498680277
518406,0.390558058
518407,0.324744246
518408,0.159337825
518409,0.323265146
518410,0.340099429
518411,0.688238565
518412,0.346698747
518413,0.178941735
518414,0.473048554
518415,0.191497286
518416,0.162104608
518417,0.735351822
518418,0.325114957
518419,0.331348278
518420,0.332931872
518421,0.233551776
518422,0.326624921
518423,0.354707986
518424,0.071921728
518425,0.297110007
518426,0.301608299
518427,0.470939165
518428,0.112495785
518429,0.220981503
518430,0.311814107
518431,0.292507371
518432,0.635314001
518433,0.249419484
518434,0.301548148
518435,0.389257319
518436,0.553696625
518437,0.341680536
518438,0.496143939
518439,0.160200856
518440,0.221841901
518441,0.388867483
518442,0.389463396
518443,0.31901388
518444,0.733772935
518445,0.17828892
518446,0.311841395
518447,0.501373595
518448,0.285727134
518449,0.442232546
518450,0.19148615
518451,0.422600833
518452,0.585889705
518453,0.533445732
518454,0.434704893
518455,0.571532357
518456,0.30461644
518457,0.645528105
518458,0.563886004
518459,0.052520342
518460,0.663092485
518461,0.142305681
518462,0.178468896
518463,0.380023777
518464,0.618644194
518465,0.312887469
518466,0.370534226
518467,0.319374294
518468,0.712009681
518469,0.412743483
518470,0.237957677
518471,0.313205497
518472,0.292107086
518473,0.173274898
518474,0.321262171
518475,0.116802839
518476,0.296533546
518477,0.434819944
518478,0.404731405
518479,0.179939745
518480,0.440672139
518481,0.505393846
518482,0.328509513
518483,0.495212169
518484,0.306135282
518485,0.201825384
518486,0.415846884
518487,0.534657666
518488,0.149548701
518489,0.213674923
518490,0.225030718
518491,0.519091754
518492,0.294793682
518493,0.233750352
518494,0.103779791
518495,0.236240757
518496,0.216184262
518497,0.415677258
518498,0.237307105
518499,0.118511201
518500,0.287166084
518501,0.532415156
518502,0.138819895
518503,0.432400226
518504,0.477386373
518505,0.14238786
518506,0.365373536
518507,0.52265256
518508,0.280902481
518509,0.266443444
518510,0.133476454
518511,0.545829988
518512,0.126951719
518513,0.329096068
518514,0.283939891
518515,0.215780625
518516,0.129876999
518517,0.381222813
518518,0.319968295
518519,0.169006046
518520,0.589498906
518521,0.198197515
518522,0.155025665
518523,0.57055459
518524,0.24143085
518525,0.272056643
518526,0.425724381
518527,0.348921618
518528,0.523139552
518529,0.251444013
518530,0.363778489
518531,0.19355254
518532,0.285369221
518533,0.182246448
518534,0.569173549
518535,0.296248955
518536,0.397035884
518537,0.30059494
518538,0.455045493
518539,0.597008274
518540,0.465177048
518541,0.485717756
518542,0.072388542
518543,0.262287785
518544,0.085372946
518545,0.319713103
518546,0.345979744
518547,0.097647724
518548,0.366449082
518549,0.231198331
518550,0.096263133
518551,0.321587241
518552,0.535473825
518553,0.480382647
518554,0.470470684
518555,0.62809675
518556,0.344511592
518557,0.246778679
518558,0.409983704
518559,0.221380248
518560,0.287576269
518561,0.118296081
518562,0.249054328
518563,0.548755446
518564,0.285828491
518565,0.301065064
518566,0.445240695
518567,0.30653997
518568,0.2382502
518569,0.635509756
518570,0.40850892
518571,0.173903704
518572,0.374615239
518573,0.335407937
518574,0.620610006
518575,0.308481849
518576,0.417329337
518577,0.329030967
518578,0.341162797
518579,0.360090413
518580,0.433169853
518581,0.364927194
518582,0.135428109
518583,0.206863568
518584,0.240628352
518585,0.208120111
518586,0.671575054
518587,0.240567826
518588,0.621585847
518589,0.276997978
518590,0.698517304
518591,0.619073572
518592,0.566541005
518593,0.453749427
518594,0.508852217
518595,0.361141829
518596,0.367753967
518597,0.221603436
518598,0.561210997
518599,0.160650994
518600,0.542133884
518601,0.340825843
518602,0.370052567
518603,0.402602537
518604,0.135718036
518605,0.421233708
518606,0.289337123
518607,0.494885013
518608,0.227716756
518609,0.167892358
518610,0.285834184
518611,0.281933843
518612,0.537341814
518613,0.133313183
518614,0.203268074
518615,0.318809344
518616,0.698345483
518617,0.32388999
518618,0.162402727
518619,0.29495818
518620,0.06282596
518621,0.487844968
518622,0.254324972
518623,0.30702646
518624,0.29195405
518625,0.185730553
518626,0.335716823
518627,0.1334746
518628,0.330140238
518629,0.36249777
518630,0.684376394
518631,0.114731808
518632,0.321660159
518633,0.125080754
518634,0.686840288
518635,0.08531961
518636,0.266998564
518637,0.319526506
518638,0.141499421
518639,0.497168497
518640,0.556000683
518641,0.118210271
518642,0.17099395
518643,0.342249604
518644,0.640130593
518645,0.257468841
518646,0.199921965
518647,0.085237461
518648,0.234227418
518649,0.438334592
518650,0.440932605
518651,0.32924512
518652,0.339838942
518653,0.175988781
518654,0.415745469
518655,0.379122484
518656,0.416427612
518657,0.130367749
518658,0.15226216
518659,0.729226361
518660,0.316248995
518661,0.236092513
518662,0.174805138
518663,0.296795748
518664,0.370114538
518665,0.365703281
518666,0.146490975
518667,0.647525481
518668,0.382372247
518669,0.330619362
518670,0.448333603
518671,0.508348797
518672,0.613990483
518673,0.378916361
518674,0.099623647
518675,0.345952386
518676,0.274994718
518677,0.137973199
518678,0.207063048
518679,0.322178941
518680,0.347955467
518681,0.482084336
518682,0.244809731
518683,0.366132671
518684,0.582313091
518685,0.33230519
518686,0.22590521
518687,0.464906796
518688,0.050901331
518689,0.262088845
518690,0.269531442
518691,0.418492763
518692,0.20600655
518693,0.478053562
518694,0.18266473
518695,0.178806508
518696,0.164495672
518697,0.28016227
518698,0.267530579
518699,0.536147385
518700,0.271498971
518701,0.416067776
518702,0.353083623
518703,0.189498267
518704,0.371306356
518705,0.535522915
518706,0.453077257
518707,0.338009543
518708,0.224531509
518709,0.116391261
518710,0.491065581
518711,0.368312274
518712,0.132030521
518713,0.190657275
518714,0.298581307
518715,0.60656115
518716,0.284556922
518717,0.059684563
518718,0.212402825
518719,0.337358658
518720,0.327727469
518721,0.634069829
518722,0.361728941
518723,0.236547119
518724,0.453613573
518725,0.114687792
518726,0.3336715
518727,0.207600545
518728,0.365567545
518729,0.355548651
518730,0.335891864
518731,0.520773428
518732,0.532477941
518733,0.059116205
518734,0.632375735
518735,0.497562425
518736,0.179960586
518737,0.590549758
518738,0.246465994
518739,0.38920523
518740,0.63994861
518741,0.640679769
518742,0.150919286
518743,0.368417048
518744,0.217595973
518745,0.559527217
518746,0.481295043
518747,0.25511108
518748,0.433035861
518749,0.33958101
518750,0.225062287
518751,0.239042969
518752,0.123496462
518753,0.475131523
518754,0.645919329
518755,0.133930128
518756,0.331438611
518757,0.183821452
518758,0.498152738
518759,0.307098884
518760,0.148639223
518761,0.326973632
518762,0.39938598
518763,0.043481854
518764,0.298604748
518765,0.306416128
518766,0.442053813
518767,0.322631282
518768,0.26048705
518769,0.310014161
518770,0.489885508
518771,0.186425462
518772,0.160840902
518773,0.29709384
518774,0.073008332
518775,0.393338551
518776,0.533072941
518777,0.553034904
518778,0.313964212
518779,0.293171955
518780,0.115741848
518781,0.502641374
518782,0.250825417
518783,0.283332527
518784,0.26072207
518785,0.557548522
518786,0.297706581
518787,0.213204261
518788,0.329685759
518789,0.847102623
518790,0.411451458
518791,0.162635198
518792,0.118552363
518793,0.542914161
518794,0.509215018
518795,0.382046279
518796,0.369586664
518797,0.279004126
518798,0.065598756
518799,0.183591895
518800,0.56926845
518801,0.378797499
518802,0.313800771
518803,0.732678762
518804,0.291810258
518805,0.327752838
518806,0.31028345
518807,0.272093234
518808,0.042569805
518809,0.609356306
518810,0.331660697
518811,0.370694024
518812,0.307501528
518813,0.387439898
518814,0.564840403
518815,0.243247509
518816,0.484752912
518817,0.546060987
518818,0.496701458
518819,0.20296576
518820,0.30379441
518821,0.308924571
518822,0.434907419
518823,0.333519722
518824,0.785925854
518825,0.408672064
518826,0.178838149
518827,0.307412736
518828,0.189796396
518829,0.26597885
518830,0.180558655
518831,0.261946935
518832,0.19199155
518833,0.720627299
518834,0.375102055
518835,0.617662913
518836,0.41006099
518837,0.442488464
518838,0.121540459
518839,0.453341197
518840,0.338359464
518841,0.457697259
518842,0.395979811
518843,0.801607125
518844,0.311448764
518845,0.241253929
518846,0.352206529
518847,0.27667877
518848,0.337054937
518849,0.190638471
518850,0.428592044
518851,0.515135888
518852,0.34499087
518853,0.360906847
518854,0.319598147
518855,0.473774652
518856,0.12244747
518857,0.617214413
518858,0.27686726
518859,0.298584587
518860,0.375176868
518861,0.422621581
518862,0.385262824
518863,0.267419022
518864,0.355369882
518865,0.467308479
518866,0.164365989
518867,0.320395836
518868,0.482301886
518869,0.322924558
518870,0.40357286
518871,0.201807738
518872,0.572263129
518873,0.414134492
518874,0.466762203
518875,0.551256149
518876,0.720658471
518877,0.409911575
518878,0.503469456
518879,0.725181372
518880,0.497228257
518881,0.343460777
518882,0.646511051
518883,0.411900044
518884,0.349333676
518885,0.226498333
518886,0.126071439
518887,0.312587202
518888,0.321120501
518889,0.476180821
518890,0.407771469
518891,0.397046644
518892,0.312065673
518893,0.173010541
518894,0.579648867
518895,0.470545774
518896,0.65675683
518897,0.248932357
518898,0.368470712
518899,0.529799741
518900,0.179553933
518901,0.598612504
518902,0.367503468
518903,0.588408041
518904,0.390580762
518905,0.290743209
518906,0.644244979
518907,0.292583518
518908,0.495253049
518909,0.308349583
518910,0.453079757
518911,0.42347143
518912,0.524120961
518913,0.47371491
518914,0.266990937
518915,0.367844298
518916,0.734928285
518917,0.379742314
518918,0.328250262
518919,0.09444303
518920,0.141396344
518921,0.215832571
518922,0.109755508
518923,0.507610165
518924,0.278006389
518925,0.143066424
518926,0.258290403
518927,0.273685615
518928,0.436880174
518929,0.178623748
518930,0.33429392
518931,0.583363117
518932,0.476261624
518933,0.338514428
518934,0.329470424
518935,0.420864263
518936,0.53859054
518937,0.195420789
518938,0.255876896
518939,0.327756704
518940,0.481750464
518941,0.58495673
518942,0.499178494
518943,0.11791211
518944,0.191561038
518945,0.285463741
518946,0.214951748
518947,0.421014883
518948,0.301123365
518949,0.491298604
518950,0.284506307
518951,0.120651524
518952,0.090033075
518953,0.126280862
518954,0.263602934
518955,0.283081531
518956,0.071154026
518957,0.505362436
518958,0.435090008
518959,0.088101052
518960,0.24997291
518961,0.537611781
518962,0.221266854
518963,0.238118786
518964,0.290756812
518965,0.495110844
518966,0.311501678
518967,0.293323599
518968,0.260459767
518969,0.344170966
518970,0.221658073
518971,0.8027051
518972,0.345544747
518973,0.339074946
518974,0.416995167
518975,0.248442318
518976,0.417312129
518977,0.354076449
518978,0.190139785
518979,0.444828391
518980,0.095264396
518981,0.311063442
518982,0.3322486
518983,0.424309203
518984,0.206222899
518985,0.357183328
518986,0.075998486
518987,0.281781629
518988,0.158911311
518989,0.16928643
518990,0.457303606
518991,0.337315607
518992,0.481403363
518993,0.329273664
518994,0.753465819
518995,0.504242326
518996,0.355404771
518997,0.309673575
518998,0.498141919
518999,0.414437078
519000,0.434515461
519001,0.364203222
519002,0.194977766
519003,0.445970836
519004,0.153750467
519005,0.414422237
519006,0.343637994
519007,0.44164703
519008,0.28867657
519009,0.500054223
519010,0.469401433
519011,0.275697643
519012,0.489864679
519013,0.322574055
519014,0.476773082
519015,0.52316659
519016,0.527373991
519017,0.69597612
519018,0.297986873
519019,0.351230326
519020,0.351804292
519021,0.405315832
519022,0.277276156
519023,0.213012392
519024,0.504401784
519025,0.498215465
519026,0.223053932
519027,0.291623191
519028,0.596302914
519029,0.363298519
519030,0.233298851
519031,0.483394156
519032,0.233203836
519033,0.19951984
519034,0.193800033
519035,0.238791955
519036,0.190040838
519037,0.379158391
519038,0.420888373
519039,0.271878215
519040,0.394540261
519041,0.400912749
519042,0.297303249
519043,0.409763778
519044,0.378157403
519045,0.337825828
519046,0.514432452
519047,0.311628999
519048,0.287852072
519049,0.42385934
519050,0.182993778
519051,0.270483695
519052,0.238769629
519053,0.354555352
519054,0.407162676
519055,0.390925182
519056,0.403550597
519057,0.083975204
519058,0.28017903
519059,0.420990035
519060,0.321887111
519061,0.467452362
519062,0.316208142
519063,0.309237537
519064,0.353447633
519065,0.362795118
519066,0.311817847
519067,0.270387456
519068,0.432294926
519069,0.224093596
519070,0.359600429
519071,0.123247994
519072,0.273197816
519073,0.270655239
519074,0.447387304
519075,0.439104804
519076,0.468793883
519077,0.275404201
519078,0.404347162
519079,0.161447782
519080,0.277922565
519081,0.404229381
519082,0.366692102
519083,0.407459953
519084,0.310614607
519085,0.270013915
519086,0.441657638
519087,0.37056975
519088,0.311713764
519089,0.497016637
519090,0.339092419
519091,0.383933106
519092,0.295612328
519093,0.31374598
519094,0.518522686
519095,0.131278
519096,0.305559189
519097,0.28172214
519098,0.160960278
519099,0.425483054
519100,0.176162127
519101,0.268062991
519102,0.448048567
519103,0.240853048
519104,0.59622486
519105,0.245469148
519106,0.083878966
519107,0.180973183
519108,0.397151835
519109,0.79987041
519110,0.376243753
519111,0.467162013
519112,0.410509433
519113,0.139785184
519114,0.308616725
519115,0.184687768
519116,0.136457023
519117,0.185308876
519118,0.216359071
519119,0.373237809
519120,0.600736991
519121,0.46076929
519122,0.373695165
519123,0.175070317
519124,0.534729362
519125,0.558145514
519126,0.331603379
519127,0.288108659
519128,0.11926755
519129,0.093213542
519130,0.557545809
519131,0.292923672
519132,0.137377619
519133,0.271293119
519134,0.105005812
519135,0.205225846
519136,0.357959515
519137,0.299996858
519138,0.589196747
519139,0.341773659
519140,0.355080354
519141,0.388730516
519142,0.205435899
519143,0.342293638
519144,0.338016741
519145,0.303832598
519146,0.120642815
519147,0.373358358
519148,0.282762372
519149,0.267095494
519150,0.21136891
519151,0.239401563
519152,0.741334993
519153,0.263663779
519154,0.095096585
519155,0.147655045
519156,0.133305339
519157,0.303007433
519158,0.223939267
519159,0.347480257
519160,0.374707155
519161,0.378524309
519162,0.415456451
519163,0.343280152
519164,0.255221337
519165,0.493794892
519166,0.460664487
519167,0.155200406
519168,0.188676839
519169,0.355368929
519170,0.2570493
519171,0.502934932
519172,0.2907568
519173,0.416811112
519174,0.45175659
519175,0.503485931
519176,0.641364495
519177,0.498344689
519178,0.112488217
519179,0.308684247
519180,0.621516001
519181,0.062259813
519182,0.489919675
519183,0.269796855
519184,0.270910239
519185,0.384943897
519186,0.114180121
519187,0.358903637
519188,0.285428337
519189,0.28624555
519190,0.420095272
519191,0.206918073
519192,0.415559304
519193,0.356852736
519194,0.243203248
519195,0.714939042
519196,0.253438314
519197,0.443143019
519198,0.291058939
519199,0.353639445
519200,0.237366486
519201,0.376623169
519202,0.530363799
519203,0.45842141
519204,0.099627537
519205,0.137762933
519206,0.316803037
519207,0.644397374
519208,0.219171141
519209,0.419243049
519210,0.255862453
519211,0.523210055
519212,0.561466667
519213,0.38642422
519214,0.581056877
519215,0.443603045
519216,0.598268735
519217,0.364226282
519218,0.545567781
519219,0.129533458
519220,0.248348894
519221,0.271949882
519222,0.386151934
519223,0.480681083
519224,0.287433391
519225,0.426180729
519226,0.199256201
519227,0.432266842
519228,0.345981539
519229,0.557083191
519230,0.359583823
519231,0.131656329
519232,0.415915882
519233,0.231846266
519234,0.035923685
519235,0.300724835
519236,0.411365161
519237,0.085692725
519238,0.221112413
519239,0.375087199
519240,0.279231356
519241,0.324490666
519242,0.2942623
519243,0.651652768
519244,0.19187478
519245,0.467572623
519246,0.186578098
519247,0.452967266
519248,0.158923102
519249,0.434601551
519250,0.29368815
519251,0.122400799
519252,0.228447665
519253,0.132867824
519254,0.299123207
519255,0.14174543
519256,0.430630744
519257,0.527559781
519258,0.285678291
519259,0.253661153
519260,0.310553721
519261,0.559631709
519262,0.229330601
519263,0.347795134
519264,0.158156371
519265,0.370751778
519266,0.457547327
519267,0.565005265
519268,0.241658086
519269,0.363990835
519270,0.223354431
519271,0.382223188
519272,0.158892325
519273,0.235816291
519274,0.197002252
519275,0.287209802
519276,0.211449974
519277,0.240149697
519278,0.245139133
519279,0.187824769
519280,0.453412838
519281,0.4869137
519282,0.342582222
519283,0.309568964
519284,0.328604554
519285,0.60688881
519286,0.287444101
519287,0.422549136
519288,0.277231328
519289,0.450336069
519290,0.092142625
519291,0.604132385
519292,0.303839259
519293,0.345441018
519294,0.251231688
519295,0.261533402
519296,0.243108532
519297,0.437835608
519298,0.463875768
519299,0.439339822
519300,0.090392965
519301,0.403933403
519302,0.622591032
519303,0.357979456
519304,0.542282154
519305,0.592180706
519306,0.474016585
