id,accident_risk
518013,0.4138626897899558
518014,0.3654377858046628
518015,0.051156248369399304
518016,0.18965398811632728
518017,0.36646861070376335
518018,0.468360843139976
518019,0.3689930825420772
518020,0.6335915797343799
518021,0.15104554437333023
518022,0.39068265039789785
518023,0.39333640440487033
518024,0.12926844827038328
518025,0.11245744595723621
518026,0.18904744194026088
518027,0.534164524677358
518028,0.34231553813798243
518029,0.25840545855807234
518030,0.6929131536402747
518031,0.7143571132285952
518032,0.24650624322602602
518033,0.3478477859947917
518034,0.2924811474219499
518035,0.2963043285397431
518036,0.4999429771561773
518037,0.12936227853538013
518038,0.14808338480221167
518039,0.29184473520564636
518040,0.41396050109694515
518041,0.38912613445056465
518042,0.26017361110610754
518043,0.32708144059422806
518044,0.419821541249104
518045,0.34809852623666326
518046,0.13820059603204113
518047,0.36496525843586536
518048,0.36677446356848936
518049,0.23026796711074565
518050,0.42095113904600073
518051,0.13200546872954505
518052,0.3517039361835431
518053,0.32934806455458393
518054,0.26293918281416595
518055,0.30350221138415606
518056,0.41497958688109887
518057,0.10812539949918779
518058,0.2916915748298311
518059,0.2801927592214468
518060,0.32630412674432185
518061,0.33852567193440386
518062,0.6508376935259156
518063,0.43115879257304046
518064,0.1398822982501366
518065,0.3198000702409238
518066,0.19451849053847625
518067,0.3142026105196751
518068,0.6939431477305814
518069,0.15347945758672493
518070,0.4999419819343595
518071,0.17612392112810832
518072,0.5432569548691779
518073,0.30470637520193633
518074,0.4107339538932944
518075,0.5495158195620882
518076,0.17042916898427068
518077,0.22187786829996153
518078,0.25952647268794526
518079,0.5158448708177209
518080,0.37938954958507637
518081,0.6436760468207969
518082,0.26972003173539005
518083,0.30753210969197725
518084,0.36097380087640196
518085,0.16143292570768764
518086,0.2809438353470562
518087,0.29317700905424476
518088,0.3735255905786866
518089,0.40880051195225037
518090,0.48431901624358975
518091,0.30729181266244315
518092,0.3112321274756792
518093,0.15041555606917306
518094,0.48503745728538494
518095,0.16635962763253312
518096,0.3280300899012677
518097,0.2744405090015659
518098,0.5492916067157254
518099,0.44470258792914075
518100,0.3070120624766917
518101,0.3139068416061768
518102,0.2381191511647811
518103,0.18295124284027456
518104,0.3574791718622528
518105,0.27766116047969897
518106,0.46981877777771874
518107,0.56173722875143
518108,0.6163022149308008
518109,0.33641054221642663
518110,0.23736352880474643
518111,0.11289726845408757
518112,0.31779831583422324
518113,0.19873022076837066
518114,0.4932966243596974
518115,0.2915770595581958
518116,0.4761941396082571
518117,0.5548064286522212
518118,0.3898076732527203
518119,0.3629032251121321
518120,0.07995580700377407
518121,0.47835643164187064
518122,0.33971734324182273
518123,0.49657592067179646
518124,0.5533551666881378
518125,0.14961486092903264
518126,0.19170947142185918
518127,0.15437593450302606
518128,0.14598177470989127
518129,0.273216464120089
518130,0.29491535424415116
518131,0.3308917128010914
518132,0.22654007426329104
518133,0.31305087456445235
518134,0.42523006019905873
518135,0.18133826575716022
518136,0.4704371747070448
518137,0.23652317945400253
518138,0.2272500662780848
518139,0.5891268375403164
518140,0.2933629233391189
518141,0.6257835363249088
518142,0.2163465474766912
518143,0.2137096966332396
518144,0.37062208796790264
518145,0.48045726830769747
518146,0.3017195781320624
518147,0.31176094204472354
518148,0.301186204246583
518149,0.5525224968500758
518150,0.2807887476567801
518151,0.3870394144317454
518152,0.12719532207809356
518153,0.3483126519694867
518154,0.22129324403837575
518155,0.3116097888280495
518156,0.22353815196531412
518157,0.3222311458047157
518158,0.44103006593518923
518159,0.13656828241675883
518160,0.46406779148764654
518161,0.5437710383500496
518162,0.5192511828653233
518163,0.33146366158170854
518164,0.4593892504027785
518165,0.07827027097670751
518166,0.3003461237823336
518167,0.2190654158694274
518168,0.41703874173719757
518169,0.30179802687302626
518170,0.28983878476994035
518171,0.20445949756441104
518172,0.12440048190584665
518173,0.43860982135597004
518174,0.32332993030592705
518175,0.28531368228454024
518176,0.26995674605254955
518177,0.287422124682972
518178,0.33086244256854674
518179,0.4979093505980817
518180,0.24348510577856688
518181,0.4747748576169212
518182,0.4412665597758263
518183,0.24762933003147944
518184,0.4873356313822848
518185,0.4738991150601516
518186,0.2972516359586252
518187,0.6104782780250163
518188,0.40812550990869506
518189,0.42803561159982123
518190,0.23471795053893835
518191,0.461225087189123
518192,0.6107731641407573
518193,0.36190855212650325
518194,0.7092579313990788
518195,0.38912013599788614
518196,0.2195962446102889
518197,0.18620177988168918
518198,0.6291571599829877
518199,0.6499205244036149
518200,0.14549341263378857
518201,0.31283683992582956
518202,0.17461866406477192
518203,0.6636179747220621
518204,0.14008588748485734
518205,0.19188756371744217
518206,0.19024081910661889
518207,0.49721931363586364
518208,0.3106231386712265
518209,0.3445419320685507
518210,0.3285436717199376
518211,0.32097562472328817
518212,0.4521344941319871
518213,0.4502822061934905
518214,0.2765163415575117
518215,0.3826770842607968
518216,0.5854156767014504
518217,0.08947420826302402
518218,0.4792430726045776
518219,0.18143550018901106
518220,0.35457805409096105
518221,0.1714442740754695
518222,0.36355163059175827
518223,0.131266979327689
518224,0.5504260164805596
518225,0.5946781273297568
518226,0.0517859757828303
518227,0.275839553972029
518228,0.27752002649565466
518229,0.20668804914372146
518230,0.2334538109339383
518231,0.10954415166348408
518232,0.385170348142538
518233,0.3089166492351857
518234,0.3359813377688211
518235,0.3898341377066391
518236,0.1267772507718365
518237,0.2973128495996453
518238,0.420291079402054
518239,0.2356316024408683
518240,0.6638182884797923
518241,0.5522747988330524
518242,0.21878322738149586
518243,0.27891000497560486
518244,0.5615796880564512
518245,0.47024974682412946
518246,0.25488527269377054
518247,0.2263816397099201
518248,0.3094479924016722
518249,0.27009242504276465
518250,0.19391374738926798
518251,0.3916438726304537
518252,0.23776446924208247
518253,0.15441111046147946
518254,0.3638043974974609
518255,0.28264695224050496
518256,0.5490512211609537
518257,0.20916275844114546
518258,0.3386226725597593
518259,0.16121326583370954
518260,0.33712055446885963
518261,0.41694364235298365
518262,0.30926124627932033
518263,0.313889848882802
518264,0.3758925346207481
518265,0.39399910700640584
518266,0.606687866175324
518267,0.32039393759631435
518268,0.2904190597665418
518269,0.36176874954738636
518270,0.29548402914524907
518271,0.4500191001688088
518272,0.40746594038116346
518273,0.3105999569778327
518274,0.3633190188725009
518275,0.5171930817995569
518276,0.27231847085927974
518277,0.37351700068744653
518278,0.22321809854176994
518279,0.2716849823212463
518280,0.46760976828372414
518281,0.334430855343835
518282,0.5497058280167965
518283,0.2671704438589191
518284,0.3029365841944173
518285,0.2727537641529686
518286,0.05315512902347852
518287,0.3237157881714091
518288,0.2360668108390233
518289,0.47084388369566266
518290,0.30643128322030455
518291,0.12926506517041336
518292,0.1919713145219782
518293,0.1255038026673411
518294,0.26580945266124456
518295,0.3526964334031474
518296,0.5606837823970874
518297,0.3080578671634314
518298,0.5008875283366827
518299,0.2348454437161712
518300,0.2531388224437875
518301,0.20199486249735857
518302,0.3226634695454439
518303,0.42111341022765636
518304,0.1302155587034015
518305,0.4099372218795664
518306,0.28613940061679655
518307,0.5696916421155895
518308,0.1075420555624846
518309,0.3833258682640316
518310,0.31378035275600497
518311,0.3041664118258288
518312,0.3297445552128375
518313,0.18424489544732464
518314,0.328066461869365
518315,0.22249749578584516
518316,0.2677938908112476
518317,0.37148928192288755
518318,0.49039903040175814
518319,0.48139574415292347
518320,0.44623817597784754
518321,0.3023061373830339
518322,0.16070432212391023
518323,0.35430215303054846
518324,0.24723514423575438
518325,0.5356797537386326
518326,0.3306412075102477
518327,0.5258207868624968
518328,0.12890841993415242
518329,0.5974031581350329
518330,0.16246827559256993
518331,0.34502159942344923
518332,0.47759778303452033
518333,0.24577833538302946
518334,0.2115492961850724
518335,0.3571873063761783
518336,0.3166544345070822
518337,0.1652774922629454
518338,0.3398076169112262
518339,0.21875923602710207
518340,0.5681203714177512
518341,0.4987897578484284
518342,0.3671251081249282
518343,0.4139339610254503
518344,0.22264698395070673
518345,0.3491555325119157
518346,0.3733017339997078
518347,0.29112922774923766
518348,0.29032786432394964
518349,0.30525446042566373
518350,0.3704688607732952
518351,0.42853043126993506
518352,0.47106923925085037
518353,0.44466350037394353
518354,0.35989304573370695
518355,0.596839888587725
518356,0.6465536587258515
518357,0.28896347060322586
518358,0.1838151273030718
518359,0.2722296391649318
518360,0.5630201122052092
518361,0.4034155328056686
518362,0.24272341553301166
518363,0.3788619755791605
518364,0.39214742103961087
518365,0.31857001653281064
518366,0.45035899490860987
518367,0.4743133275969127
518368,0.5060573658978825
518369,0.5000040004297637
518370,0.2839530933399896
518371,0.28485919985687586
518372,0.6410930376240641
518373,0.2143960562584764
518374,0.3777950165527633
518375,0.5537712737572895
518376,0.24982385344490948
518377,0.29467744796950723
518378,0.2218738996630095
518379,0.3886565706279489
518380,0.42727256316497186
518381,0.22203451017510117
518382,0.582946336894704
518383,0.5566666950790985
518384,0.20587176010895553
518385,0.381551236473496
518386,0.27739839684057693
518387,0.08999265828276021
518388,0.3487120782476292
518389,0.35103337855696826
518390,0.47394152498884
518391,0.30325263341552783
518392,0.36952541523367655
518393,0.18903959519088628
518394,0.07385130846853288
518395,0.6306998904394627
518396,0.5139397235206854
518397,0.5426340233803277
518398,0.16889148810994498
518399,0.27515488237515306
518400,0.2519043288744901
518401,0.13282490776005723
518402,0.3694618041794311
518403,0.37161486195728954
518404,0.30105788309934656
518405,0.4988282120586506
518406,0.3883214497525085
518407,0.3102446205812866
518408,0.15663560158716655
518409,0.3044119093513943
518410,0.34592400765336995
518411,0.6729638883411595
518412,0.35763270720746076
518413,0.171578914240005
518414,0.46320053260024496
518415,0.17818211749146845
518416,0.16204309683138396
518417,0.7357846954574084
518418,0.319547740972743
518419,0.32943638486194377
518420,0.3263947781328606
518421,0.23909330904407203
518422,0.3165174100896223
518423,0.3447638364951767
518424,0.06903896822457746
518425,0.29384224619407845
518426,0.2952106106831075
518427,0.4710058722538221
518428,0.10168602419237942
518429,0.22204316077687397
518430,0.31166758591121324
518431,0.29159550029174436
518432,0.6399626155950843
518433,0.24732542246049866
518434,0.30249620713511877
518435,0.38982703901434235
518436,0.5594177366265126
518437,0.34291586833738774
518438,0.48231954806409594
518439,0.16589723264531836
518440,0.22181848992719128
518441,0.39371974207647403
518442,0.38421697182127507
518443,0.3162058709874501
518444,0.7287793244504872
518445,0.17122124266893932
518446,0.3099413676879341
518447,0.4835352696401258
518448,0.28526142602492266
518449,0.44743799272654233
518450,0.18901349444649226
518451,0.4372572842443693
518452,0.5939651135785573
518453,0.5365857937492742
518454,0.43210566748481466
518455,0.5668818794476778
518456,0.29379377378548566
518457,0.6457987921159585
518458,0.557518472803366
518459,0.04948495011735876
518460,0.6611694465400555
518461,0.13093023062994383
518462,0.18369647663335525
518463,0.3895653080958016
518464,0.5994101955277039
518465,0.3122974059677349
518466,0.36505159095257883
518467,0.3261933452040318
518468,0.7121961888671627
518469,0.405438806233912
518470,0.2362002929170191
518471,0.3020394968679179
518472,0.29889503914257004
518473,0.17197479293538218
518474,0.3222041150626978
518475,0.11273631299708535
518476,0.273844632728817
518477,0.4262124742737773
518478,0.39428671583067454
518479,0.1742033979732484
518480,0.4373239944140863
518481,0.49287460190954757
518482,0.3400075801111332
518483,0.4796375913379813
518484,0.31047462504588047
518485,0.19318059084078923
518486,0.40576458888689526
518487,0.5414217807988522
518488,0.14898625791162018
518489,0.2199197955309103
518490,0.22595936483678375
518491,0.5136656577404027
518492,0.2862398901757377
518493,0.23862744197700664
518494,0.1099057780253248
518495,0.23656742358896907
518496,0.21887089997397552
518497,0.4127167311877584
518498,0.23601056885647917
518499,0.11583436036520853
518500,0.27891211356532014
518501,0.5425405348935746
518502,0.13491543973901973
518503,0.43062685605882145
518504,0.46804945155448363
518505,0.14934135035332144
518506,0.3665221069339878
518507,0.5255224785654363
518508,0.2808252656026988
518509,0.2642639185427339
518510,0.12975054816937406
518511,0.5393093285057846
518512,0.1289185720733232
518513,0.3293271659067914
518514,0.28764680103420454
518515,0.21976270154413813
518516,0.1283114896119953
518517,0.3735654803181544
518518,0.337378602261641
518519,0.15455012434460436
518520,0.5880362445310153
518521,0.20607258142483298
518522,0.15108922573126976
518523,0.5670757818941734
518524,0.2146950484163522
518525,0.2662130276214997
518526,0.4162464192902216
518527,0.34846254255312054
518528,0.5267379309772611
518529,0.24817183124130276
518530,0.3592488043011184
518531,0.19359534796572947
518532,0.2773682793180138
518533,0.16540442245553877
518534,0.569801950653636
518535,0.2928530593499997
518536,0.38190191087558545
518537,0.3056881912816823
518538,0.44156965846559115
518539,0.6059195907284319
518540,0.46270464888245844
518541,0.4925588018935354
518542,0.06819865484952735
518543,0.25551794666087463
518544,0.07815196378767866
518545,0.32316128562350366
518546,0.35111388637959073
518547,0.1034828349899299
518548,0.36915602045430584
518549,0.2218538270512334
518550,0.09273730041475442
518551,0.3150541699538137
518552,0.5235612674977184
518553,0.49775322295714225
518554,0.45796207885826146
518555,0.638217743163829
518556,0.3524400581723405
518557,0.24511737410054496
518558,0.407769563303879
518559,0.22027742108830722
518560,0.27937789771208005
518561,0.1228109928463262
518562,0.24842123546449102
518563,0.5489033844436897
518564,0.28874008119898387
518565,0.29358640429025984
518566,0.4397266154490094
518567,0.30474807836540024
518568,0.24151165597088112
518569,0.6335486522401595
518570,0.3909530645934306
518571,0.16839734735771575
518572,0.37409727752833366
518573,0.3371528203564048
518574,0.6274308065881721
518575,0.3149775168566872
518576,0.4137995271434033
518577,0.3440856778544487
518578,0.3394415171155525
518579,0.36189538070642613
518580,0.4207633168794939
518581,0.3684039027055094
518582,0.12889648438685647
518583,0.2056486475272122
518584,0.2491426440649815
518585,0.20813948197637439
518586,0.6771681683697566
518587,0.24169695141396508
518588,0.6291030684018496
518589,0.2703828367722142
518590,0.7083147391570115
518591,0.6020448005018564
518592,0.5691200264931677
518593,0.4407209948611676
518594,0.5155436991923681
518595,0.3616596173674081
518596,0.37928874594011336
518597,0.21886673897102424
518598,0.5567481906030379
518599,0.16505889627859266
518600,0.5419285361791497
518601,0.34533641400598303
518602,0.3694120694140703
518603,0.4080307139598486
518604,0.12935095040780487
518605,0.41484750370726786
518606,0.2867103258844818
518607,0.495883628814235
518608,0.22416963082583446
518609,0.16535235733101697
518610,0.2933140108857212
518611,0.28387727164467885
518612,0.5426196287438432
518613,0.13407915267917567
518614,0.20209530793645905
518615,0.3176949923134501
518616,0.7069323326142943
518617,0.32218630036097035
518618,0.16231951476287962
518619,0.30921388394253624
518620,0.055013195694301964
518621,0.49037807779659753
518622,0.25350809139222824
518623,0.30147207081560357
518624,0.29762009681552165
518625,0.18024908741548018
518626,0.3218008861324537
518627,0.1306332061840278
518628,0.33040214359923475
518629,0.36845087103313034
518630,0.6752308547196412
518631,0.11039226368913031
518632,0.31348910396882684
518633,0.1298713075958627
518634,0.6883328807261517
518635,0.09226230113657773
518636,0.26824096934445923
518637,0.3142988700185834
518638,0.14122678638876374
518639,0.5038155855824235
518640,0.5564514886302039
518641,0.11028466700721914
518642,0.1714270798754442
518643,0.34483288567832154
518644,0.6367514915511837
518645,0.255831646907518
518646,0.20037865770182348
518647,0.08844884350293243
518648,0.23691328435630007
518649,0.4380958511002581
518650,0.4498301243631551
518651,0.31683014167604023
518652,0.3529328335205309
518653,0.18324107317435018
518654,0.41711372297628246
518655,0.3673489506156785
518656,0.4012456605864534
518657,0.12801446159270014
518658,0.1477906397291444
518659,0.7315114100445532
518660,0.31459446587277906
518661,0.24297720904489495
518662,0.17057623169800368
518663,0.30417136586472726
518664,0.3686993836330217
518665,0.36943993646030115
518666,0.14071526903372272
518667,0.6456768928470232
518668,0.3847914986451876
518669,0.3205547175084085
518670,0.4420694557009714
518671,0.4943535941268051
518672,0.6079821534197757
518673,0.3605533507592622
518674,0.10535687344711264
518675,0.3413524011635789
518676,0.28083760101121213
518677,0.1311325131368039
518678,0.217910057092022
518679,0.3077285588264469
518680,0.3569419393459272
518681,0.47521762895319963
518682,0.24206415103121448
518683,0.36951414182983583
518684,0.5757637100309194
518685,0.322201968271429
518686,0.221563656470361
518687,0.4587754209309619
518688,0.051426411805450364
518689,0.2649413250186527
518690,0.2668805107848341
518691,0.4105615605134029
518692,0.2019640815253167
518693,0.47786269423569355
518694,0.17778234354492667
518695,0.17183823388791036
518696,0.16229643169814265
518697,0.2827552059284722
518698,0.2743014895834458
518699,0.5235788017556802
518700,0.2753613652471374
518701,0.4132390547223249
518702,0.3665732145274141
518703,0.1857294400665403
518704,0.36343413742182384
518705,0.5423538870375699
518706,0.4482794943372018
518707,0.34431150080648926
518708,0.22276439983680443
518709,0.1236825946413748
518710,0.4840140956958271
518711,0.3853728328442747
518712,0.12759510002045937
518713,0.18832267975855413
518714,0.2940495858576369
518715,0.6095180721963622
518716,0.27385636279436126
518717,0.0552225724026915
518718,0.22058878648232483
518719,0.33476225660654546
518720,0.3342435630539454
518721,0.6418458659382589
518722,0.36529276760424384
518723,0.25086896209377313
518724,0.44325547211785865
518725,0.1278809581109827
518726,0.31729557841319955
518727,0.20717645752854055
518728,0.3579294143689772
518729,0.3650992907996966
518730,0.34263940972630025
518731,0.5299021797505661
518732,0.5348910648475742
518733,0.05665866827252295
518734,0.620538786012806
518735,0.4983457019389358
518736,0.18318053412964785
518737,0.5963345531351341
518738,0.24022064316965913
518739,0.3902937214506352
518740,0.6517791117164737
518741,0.6464718623076012
518742,0.14718491414469753
518743,0.3800839551106864
518744,0.2176442536615549
518745,0.5610950079075494
518746,0.46804868761961016
518747,0.24828259364016114
518748,0.4356318726303562
518749,0.33604719399933586
518750,0.22212749889213979
518751,0.2403838404522806
518752,0.12280910954351967
518753,0.4694627506078538
518754,0.6519518890538845
518755,0.12598712347332885
518756,0.3300209938368203
518757,0.1876732048849788
518758,0.4991673714307388
518759,0.30856295015188967
518760,0.1452959491736319
518761,0.3088127603507916
518762,0.39672130265158967
518763,0.04888506411091415
518764,0.2926709011380944
518765,0.3006765672485524
518766,0.4499878717191751
518767,0.332438402790508
518768,0.2630614467758746
518769,0.31045040234302346
518770,0.4908973345175336
518771,0.18516904495721662
518772,0.1541210373131558
518773,0.29299115532752246
518774,0.06918387867848338
518775,0.37421580244066055
518776,0.5341081166105307
518777,0.5528004093782923
518778,0.3113835841115077
518779,0.28530292893011866
518780,0.11383703883050089
518781,0.4964789353268089
518782,0.2682283885122305
518783,0.2792029182260495
518784,0.2506950319834162
518785,0.5486064796716716
518786,0.2934875491527592
518787,0.205366738400994
518788,0.31205402193184995
518789,0.8439347081651851
518790,0.41019429306419425
518791,0.16914889511297634
518792,0.11138038890661314
518793,0.5441278120509494
518794,0.5076359530648775
518795,0.3818794795837476
518796,0.36670400862698493
518797,0.2828571955119892
518798,0.06256625694692328
518799,0.1830932340538654
518800,0.5639068111034435
518801,0.39143033224015417
518802,0.31065496391475805
518803,0.7334216148784344
518804,0.28674906839771686
518805,0.32754532483033383
518806,0.32194226854886854
518807,0.2626860728800275
518808,0.03264538793112376
518809,0.6118069376877611
518810,0.32840229725674785
518811,0.3747813672132635
518812,0.302759464587587
518813,0.3864363872036813
518814,0.5687543889653761
518815,0.24229751576166952
518816,0.49048568946652304
518817,0.5510456891127189
518818,0.49246920736913297
518819,0.19461999043723924
518820,0.30209973094608944
518821,0.3107010831816491
518822,0.4255630640869197
518823,0.3291662577185378
518824,0.7638017848601406
518825,0.40510692486224836
518826,0.18235346108215533
518827,0.30145686962315443
518828,0.18492929242708786
518829,0.2651588076959691
518830,0.18330087573832787
518831,0.26547860886242697
518832,0.19395783847933307
518833,0.7267138417655564
518834,0.37247982779610633
518835,0.6272954792021596
518836,0.41084077854408835
518837,0.44390910086861357
518838,0.12450117167777246
518839,0.4689016148325257
518840,0.33297597806796325
518841,0.46762509106397515
518842,0.39774304286965734
518843,0.8057321375121388
518844,0.3097944454702658
518845,0.23936001557116696
518846,0.3523505185953635
518847,0.28083044656648765
518848,0.34045576206012357
518849,0.1841741550008415
518850,0.42165185776171743
518851,0.5134499490076745
518852,0.34440613484188926
518853,0.37178502398699587
518854,0.31044685301920844
518855,0.471703790312894
518856,0.10990700760970014
518857,0.6208471583145758
518858,0.2821726820997722
518859,0.3082448431237372
518860,0.3673208109735694
518861,0.4211789900613999
518862,0.3675370660669506
518863,0.27082176104236433
518864,0.3523277680088575
518865,0.45894795649085596
518866,0.17012612472587024
518867,0.32326462361148134
518868,0.4881326061813655
518869,0.2912523136431983
518870,0.40280188240573844
518871,0.2038544059403516
518872,0.5706564022942703
518873,0.409760664366049
518874,0.46307480219480335
518875,0.5528444531548166
518876,0.7321842780542882
518877,0.406131416446453
518878,0.49878233192350285
518879,0.7247198270487681
518880,0.5026870513073554
518881,0.334457751726673
518882,0.6385593531241588
518883,0.41191087275271243
518884,0.36454059697778557
518885,0.22274427200125596
518886,0.1304584300065334
518887,0.30537604235908933
518888,0.32851737449113416
518889,0.4733009494184934
518890,0.4055590023569321
518891,0.39299751108306086
518892,0.3075431184785697
518893,0.17006908259046585
518894,0.5831396240797838
518895,0.47884758035739133
518896,0.6593664849505502
518897,0.24651778935235438
518898,0.3643857894692908
518899,0.52608182286277
518900,0.1841298740672377
518901,0.5943886867992807
518902,0.35233727511962815
518903,0.5762138523580004
518904,0.3898910384013208
518905,0.27997822827298263
518906,0.6500018255051285
518907,0.29147908631774044
518908,0.4768180859460018
518909,0.29811406068038604
518910,0.4504585903212622
518911,0.4185672157264542
518912,0.5221582595772815
518913,0.46827713527157966
518914,0.26493240894768877
518915,0.3727057693268566
518916,0.7199107384242487
518917,0.36998636086392234
518918,0.3215179368817392
518919,0.08915875829656536
518920,0.14053335887978044
518921,0.2163564195632927
518922,0.10876429235006613
518923,0.502157695025597
