id,accident_risk
518020,0.6303493483363207
518021,0.15102046924898282
518022,0.39271551582019965
518023,0.3998479371344219
518024,0.12846763747152537
518025,0.11170052151721281
518026,0.18816469828842916
518027,0.5301006746937834
518028,0.3401066370684
518029,0.26087387532808654
518030,0.6921282161227826
518031,0.7132667935210494
518032,0.24505033924971778
518033,0.3483145597075619
518034,0.29236546863269613
518035,0.2934692552589263
518036,0.5025106782086867
518037,0.13102426256972216
518038,0.1538449624094498
518039,0.2927522231067859
518040,0.41511890332318635
518041,0.39024903256543475
518042,0.2595661854137284
518043,0.3300014587125129
518044,0.4201878535631216
518045,0.34788868011618523
518046,0.13727736402774093
518047,0.36259879322869615
518048,0.3680559277303075
518049,0.22618655408748625
518050,0.4231043649707243
518051,0.1282749117069898
518052,0.35386145611004294
518053,0.32636295598255183
518054,0.2628217350209351
518055,0.30201553839928036
518056,0.4159952000370359
518057,0.10812715771940509
518058,0.2931653570878272
518059,0.2824396743512147
518060,0.3288445857710525
518061,0.3382060470091987
518062,0.6345418787154172
518063,0.4294289673489302
518064,0.13963653014729754
518065,0.320356197134934
518066,0.1947420620861038
518067,0.3136005566176248
518068,0.6976527795578561
518069,0.15210823754945724
518070,0.5031913087675972
518071,0.17664593169770254
518072,0.544613883903156
518073,0.3040374402108075
518074,0.4135055676750557
518075,0.5482371082202314
518076,0.17156217082014583
518077,0.21982519895726466
518078,0.26263740990761797
518079,0.5091838392169307
518080,0.3801144194512849
518081,0.6415370927185945
518082,0.268441763361883
518083,0.30613271769791983
518084,0.35835883389288314
518085,0.16361610062606147
518086,0.2815841994533793
518087,0.2934722415056446
518088,0.37454657103649913
518089,0.4120376961776665
518090,0.48124455772803454
518091,0.30704147153259226
518092,0.3150781049960746
518093,0.1504725196087413
518094,0.49059927640934886
518095,0.1657419304467738
518096,0.3294402238790519
518097,0.27849359388086803
518098,0.5495601153768537
518099,0.44469105760375344
518100,0.3075758345303636
518101,0.3123853226187443
518102,0.23720176366946044
518103,0.17296512298578773
518104,0.3559560296135167
518105,0.27581209761989495
518106,0.4666745281269911
518107,0.5645637032503742
518108,0.6192336943892888
518109,0.34286265909953184
518110,0.23641729652411755
518111,0.11378204057342989
518112,0.3154383745993917
518113,0.19822779081674494
518114,0.49180396695684786
518115,0.2896221276478036
518116,0.4785334280854775
518117,0.550697541766015
518118,0.3904519608343226
518119,0.3578143616584047
518120,0.079159931541189
518121,0.48032522700200303
518122,0.3413115189297637
518123,0.4950280900649025
518124,0.5564854118288035
518125,0.14622126038139957
518126,0.19007918011998212
518127,0.1545569994520908
518128,0.14656728226709667
518129,0.27439575591094506
518130,0.2945465009028886
518131,0.3333156818409676
518132,0.22918979816938123
518133,0.3136281877224488
518134,0.42470494997999036
518135,0.18141994870764788
518136,0.46733569800372377
518137,0.2369168386307503
518138,0.22771215011547316
518139,0.5869770476683251
518140,0.294089898996861
518141,0.6273488609342881
518142,0.21832926212820647
518143,0.21571722272437263
518144,0.3695950429076435
518145,0.48170206790170544
518146,0.29843580259646196
518147,0.3084510813282677
518148,0.3004911343994248
518149,0.551933916035169
518150,0.2820749152802543
518151,0.3879222314305636
518152,0.12769476923184014
518153,0.3509635197265173
518154,0.22032098245397086
518155,0.31310073103699343
518156,0.22344695528685385
518157,0.3207382980734131
518158,0.43944206275486786
518159,0.13937526565500205
518160,0.46369778009021256
518161,0.5520409683454022
518162,0.5158581373384267
518163,0.33265205166645695
518164,0.4533117719122023
518165,0.07974902980940002
518166,0.29901236435316664
518167,0.21902320108486747
518168,0.4145302518983446
518169,0.3004866775956066
518170,0.2895043049431282
518171,0.20590419771846694
518172,0.12498462302703539
518173,0.43980515462022846
518174,0.32521773708607526
518175,0.28239527085834565
518176,0.2685309504152975
518177,0.2896286006234635
518178,0.33140062489797656
518179,0.4974304723324993
518180,0.24336662148325067
518181,0.4751945655932189
518182,0.44259650598542966
518183,0.24943132950326777
518184,0.48622697626333566
518185,0.4718527407182531
518186,0.2946374797398938
518187,0.6146247995299817
518188,0.40750382549276937
518189,0.4291958490750809
518190,0.2329236995078512
518191,0.45937770573353065
518192,0.6146961147934967
518193,0.3616622966713121
518194,0.7049610473886524
518195,0.3888548885897453
518196,0.22002067673067432
518197,0.1849788841580513
518198,0.6367627583570334
518199,0.6472404988809223
518200,0.14697086920084446
518201,0.31470041312006747
518202,0.1737485390663245
518203,0.6641927534169695
518204,0.14033000463365763
518205,0.19227654260431398
518206,0.18868854799378054
518207,0.4934834241316062
518208,0.31345739351893925
518209,0.3456969255035675
518210,0.3284650479611193
518211,0.32478749932947293
518212,0.45557403351930803
518213,0.4455785811202422
518214,0.2759880519412157
518215,0.3764895776446139
518216,0.5855809323660822
518217,0.09044312792494016
518218,0.472607499951738
518219,0.18056145812443677
518220,0.3546354989122294
518221,0.16124676250752404
518222,0.36284566275067126
518223,0.13218227513215003
518224,0.5500016982254725
518225,0.5933340610924345
518226,0.04938669312313389
518227,0.2708320369338977
518228,0.2777451261788591
518229,0.20630518683879595
518230,0.2347147597231682
518231,0.11072467141486747
518232,0.38780597342413514
518233,0.3088805533822579
518234,0.334491185899581
518235,0.3911960822207837
518236,0.12490567825991339
518237,0.294710436487873
518238,0.4243795767505849
518239,0.2362737420080488
518240,0.6638198420024259
518241,0.5537963793845873
518242,0.21530124214813
518243,0.2752494107051238
518244,0.562256356909859
518245,0.46900821351236033
518246,0.25772277248349956
518247,0.22379527761897666
518248,0.3086031394138794
518249,0.2709166921918408
518250,0.1950991921672893
518251,0.3912266115404804
518252,0.23781497882668007
518253,0.15425025960681482
518254,0.36616905006321454
518255,0.28477704334152454
518256,0.5497648416005795
518257,0.21000708821946076
518258,0.3351607751178648
518259,0.1595876359404617
518260,0.3342814601039478
518261,0.4202926612156749
518262,0.309861516978811
518263,0.3117346739127359
518264,0.38099952834771567
518265,0.39350181201950984
518266,0.6088084123529519
518267,0.32001906333354085
518268,0.2892311314577268
518269,0.3664774323234935
518270,0.29576659069626343
518271,0.45391913767060343
518272,0.4101046283559625
518273,0.3117870910117343
518274,0.36202231520862055
518275,0.5129040907293172
518276,0.27253619259454653
518277,0.37204790751402683
518278,0.2205101297473563
518279,0.27092410469562683
518280,0.4679525521982011
518281,0.33347681339549334
518282,0.55006063389431
518283,0.2654739112095003
518284,0.302913010196556
518285,0.27289161594131456
518286,0.05483233865134961
518287,0.32461308347637086
518288,0.23495200489308943
518289,0.4701807440717485
518290,0.3068422170580865
518291,0.12904875886057207
518292,0.1892648988536269
518293,0.11938378645785004
518294,0.262913361883864
518295,0.3544282385032393
518296,0.5594461890376192
518297,0.30938785505364297
518298,0.5052677720879034
518299,0.2332397990320729
518300,0.2549827153293166
518301,0.20378620938891748
518302,0.32113569955696264
518303,0.42494370640640033
518304,0.12882047278244102
518305,0.4113189219872695
518306,0.28442608487531307
518307,0.5756113220102785
518308,0.11090096613555055
518309,0.38578031399871104
518310,0.31254072221948304
518311,0.3035568187106354
518312,0.33190830119974296
518313,0.18406985490649463
518314,0.3318826192978107
518315,0.22222769681930615
518316,0.27458081622788605
518317,0.37012670838857575
518318,0.49293821880026345
518319,0.48065848822656826
518320,0.44505412324687604
518321,0.3015969500148469
518322,0.16026054588707694
518323,0.3570890657973745
518324,0.24351686281065893
518325,0.5336788144657234
518326,0.3317002174225741
518327,0.523744725381001
518328,0.12703376730022412
518329,0.5983287496744738
518330,0.16296202082250158
518331,0.34820230582129813
518332,0.47858409567171123
518333,0.24091564634007662
518334,0.21178733715359305
518335,0.35759126036556554
518336,0.3188705019228572
518337,0.16212243710699734
518338,0.3410820668296223
518339,0.2177167060887342
518340,0.5675279414561394
518341,0.5002305145066311
518342,0.36390980921964916
518343,0.4121333367239141
518344,0.21993907263866416
518345,0.3515469680697303
518346,0.37143217848040333
518347,0.28347290515418155
518348,0.2903686079340398
518349,0.30746582111978954
518350,0.3681168567439384
518351,0.43079078890228556
518352,0.47229685636082114
518353,0.4428942937018559
518354,0.3578360771890397
518355,0.5942593687485292
518356,0.64654558880919
518357,0.28956656731879893
518358,0.18300708816906827
518359,0.2700891083474063
518360,0.5647730144789807
518361,0.4037304522572141
518362,0.24064784866117206
518363,0.3784259428621362
518364,0.3921493434068444
518365,0.31930053754747834
518366,0.452629674352199
518367,0.47212225575277134
518368,0.501678815061692
518369,0.49946638916072755
518370,0.2836777369235667
518371,0.2862992726692882
518372,0.6485743665547334
518373,0.20771693700465868
518374,0.3821016110551517
518375,0.5553565610614034
518376,0.24904885481628958
518377,0.29472251845937664
518378,0.2205328212086504
518379,0.38740351548837915
518380,0.43392476627905024
518381,0.2207626238582428
518382,0.583739471953089
518383,0.5570453783515069
518384,0.20626267462557127
518385,0.3828396163454489
518386,0.2775449458192089
518387,0.08874932383634823
518388,0.35032151467762584
518389,0.3522840327278947
518390,0.4723319330561086
518391,0.3026424522420425
518392,0.3691295765880372
518393,0.19153691239990264
518394,0.07555745536370748
518395,0.6335878471963187
518396,0.5151656765189954
518397,0.5302062410094058
518398,0.1680764609061758
518399,0.27822049142085536
518400,0.2523700221488382
518401,0.1351662396217319
518402,0.37022590501246183
518403,0.3716851271087215
518404,0.3015285348186151
518405,0.49448629324082066
518406,0.38868723533201605
518407,0.31686271863850834
518408,0.15316472829176903
518409,0.3065868617683418
518410,0.34704877444174165
518411,0.6709837417764166
518412,0.3560356128818898
518413,0.17249333857346252
518414,0.46069633218060324
518415,0.16864295217150962
518416,0.16125664879219354
518417,0.7347144357723602
518418,0.32065126086811696
518419,0.3279048447044007
518420,0.32495515255513036
518421,0.24056004778803636
518422,0.3199507768383639
518423,0.3457728082809971
518424,0.07032305529116768
518425,0.29420634184855193
518426,0.29762093953049223
518427,0.46808224232841
518428,0.10365381196709579
518429,0.22195728296696862
518430,0.30990325642834615
518431,0.29304566334143983
518432,0.6351311547479856
518433,0.24870681592246366
518434,0.30503205520640564
518435,0.38826873013035024
518436,0.5588524896511934
518437,0.3456849043319003
518438,0.4815506143507364
518439,0.16367115138214464
518440,0.22297145524797737
518441,0.3970151137802187
518442,0.38711923236519735
518443,0.31582297463724296
518444,0.7258971604445031
518445,0.17212606842373887
518446,0.30816118783211344
518447,0.4813859474899215
518448,0.28554382087904195
518449,0.44932262450769805
518450,0.18787095443031157
518451,0.4332355156424553
518452,0.6013656862453989
518453,0.5451938686408314
518454,0.4341071341210562
518455,0.5656220465944874
518456,0.2944375337922525
518457,0.647458575225615
518458,0.5619937309150569
518459,0.0456619945399261
518460,0.669975335213504
518461,0.12964421179926044
518462,0.18065764910426632
518463,0.38855059936798253
518464,0.599679903816821
518465,0.3118447246804866
518466,0.36480715882488857
518467,0.32775426954814635
518468,0.7120579441946776
518469,0.40862326893220163
518470,0.23625428385357872
518471,0.3030937688007795
518472,0.2959638158815483
518473,0.17174178792129877
518474,0.3252115176338299
518475,0.1139519429891869
518476,0.2749490197191212
518477,0.4261381399057474
518478,0.3942896929126744
518479,0.17451630905992682
518480,0.4436684182817346
518481,0.49617873973889925
518482,0.3441268714931789
518483,0.4772608406387673
518484,0.3074711962439784
518485,0.1961107133056034
518486,0.4037048779352423
518487,0.5352358564336994
518488,0.14896681776320694
518489,0.22312774424807233
518490,0.22493890233646407
518491,0.5110534896090523
518492,0.28572399401921883
518493,0.24089302749392394
518494,0.1090316280701797
518495,0.23570832937558348
518496,0.217374461546523
518497,0.4126503100738038
518498,0.23451567429227851
518499,0.1183682494362263
518500,0.2793804068864866
518501,0.5397197138114658
518502,0.13575630527863775
518503,0.43183597938904067
518504,0.4677393175744953
518505,0.14851801519485186
518506,0.3644811792707967
518507,0.5244901016993471
518508,0.27981657219243916
518509,0.26380386392615934
518510,0.13264098712981687
518511,0.5387852467203957
518512,0.12821682819727626
518513,0.3291690943528442
518514,0.28606975448080574
518515,0.21668518440893259
518516,0.12952580069979033
518517,0.37284632356772657
518518,0.3380320360463327
518519,0.1551205100044299
518520,0.585744138884421
518521,0.20578574193641155
518522,0.1515042271277518
518523,0.5669559329522439
518524,0.21940890150528763
518525,0.26536839018892067
518526,0.4183468420259532
518527,0.3466108988735934
518528,0.5327049731792858
518529,0.25293456956274374
518530,0.3615438181370492
518531,0.19405901034250592
518532,0.27989935587610615
518533,0.17400204820228168
518534,0.5696588447774761
518535,0.2938486182946454
518536,0.3855970929025524
518537,0.3045712934964767
518538,0.4448529051342977
518539,0.6051736979958042
518540,0.4632630799635415
518541,0.49271407133378015
518542,0.0680635313579722
518543,0.25529414537613043
518544,0.07881105870160363
518545,0.3225891013218039
518546,0.3545751272050684
518547,0.1059915552870644
518548,0.36510009417362593
518549,0.2241034549784291
518550,0.09138711862656806
518551,0.3256653981930275
518552,0.5285445394432462
518553,0.5033395874745186
518554,0.46292736381614735
518555,0.6365810844169167
518556,0.3529284351599682
518557,0.24468228430785044
518558,0.4074501728781772
518559,0.2166143319025792
518560,0.2798906546688849
518561,0.11979720864132035
518562,0.24682717660031744
518563,0.5527193904330456
518564,0.294964678407387
518565,0.29632896406349096
518566,0.4431613019270126
518567,0.304703982880525
518568,0.23644747029856492
518569,0.6318720475244836
518570,0.3951083252319966
518571,0.16690307537573126
518572,0.37853994129948276
518573,0.33936233755483075
518574,0.6232674683357288
518575,0.31630859371022224
518576,0.41503711049085246
518577,0.3397953487867769
518578,0.3399883197108267
518579,0.36637998935284427
518580,0.42559616813877005
518581,0.36828662683033997
518582,0.1281314220788019
518583,0.20632869782030375
518584,0.24917454061303515
518585,0.21046876539435597
518586,0.6721962573098034
518587,0.23873854646449047
518588,0.6295245585877083
518589,0.2702541510619818
518590,0.7091069657290038
518591,0.6097005417628576
518592,0.5698186773298419
518593,0.4377875413098303
518594,0.5143702853726195
518595,0.36306031149923734
518596,0.3792297810394581
518597,0.2184075490394586
518598,0.5553672203903696
518599,0.16725775181648483
518600,0.5397423418354322
518601,0.34319522536002084
518602,0.37546516923450557
518603,0.4045700817465814
518604,0.12864004354113376
518605,0.4219680313676896
518606,0.28378618274443157
518607,0.49309788767579865
518608,0.2210473571336668
518609,0.16809456788560193
518610,0.2950358540383562
518611,0.2843245771076863
518612,0.539524657386405
518613,0.13759900007460923
518614,0.20240171065954404
518615,0.31427312562721793
518616,0.7073910977929077
518617,0.31739719132910305
518618,0.1616459867838488
518619,0.30809969487680794
518620,0.05329852945083701
518621,0.48760920111852957
518622,0.2534190683636833
518623,0.3014807598756183
518624,0.2974706840766213
518625,0.17997494232371242
518626,0.32420733761242015
518627,0.1315318622909884
518628,0.33113261354435575
518629,0.3661962943942144
518630,0.6742156774505909
518631,0.11033904894123828
518632,0.3166069512154264
518633,0.12861738727047242
518634,0.685918297458979
518635,0.09544223758315563
518636,0.260876850096354
518637,0.31452887375742733
518638,0.13913737814507798
518639,0.4999068929645169
518640,0.5593945248148808
518641,0.10802222801835312
518642,0.17206755465786203
518643,0.3468712086766737
518644,0.6378006699650179
518645,0.255917277309514
518646,0.2005826277307911
518647,0.08686115579502733
518648,0.2317990487249418
518649,0.43910945358938214
518650,0.4474084712392107
518651,0.3148450223855449
518652,0.34850662329152604
518653,0.18130000314397937
518654,0.41979353401638403
518655,0.36656525471651685
518656,0.4045053346087622
518657,0.12742293111691902
518658,0.1460545090098843
518659,0.7297724403815211
518660,0.315465499609442
518661,0.24328699409214535
518662,0.17118723759980245
518663,0.303492361087359
518664,0.3680242916704061
518665,0.3682041699521574
518666,0.14044605405693428
518667,0.6475925449806091
518668,0.38646523234960534
518669,0.3212917452825952
518670,0.44268510095044805
518671,0.4949548740031989
518672,0.6042476270653245
518673,0.3617600064916263
518674,0.10400689625894607
518675,0.33592081847067456
518676,0.27962623799544406
518677,0.13197316407374446
518678,0.21833142524605062
518679,0.3109690925098512
518680,0.3556988421759886
518681,0.47464239961741816
518682,0.23992470721897657
518683,0.3670227685386748
518684,0.5800812060065312
518685,0.32199707054420545
518686,0.21995318713558068
518687,0.4606947097770711
518688,0.050029601560013646
518689,0.2630378264410687
518690,0.26595926308911716
518691,0.4131507947111518
518692,0.20436085619834216
518693,0.47774146689360064
518694,0.17784306609097247
518695,0.1715219165387308
518696,0.16491287224050208
518697,0.28247839058430474
518698,0.26512039237057544
518699,0.5288189157490326
518700,0.27693545745758114
518701,0.41506636740685116
518702,0.36554473246310726
518703,0.18695201193449565
518704,0.3653086883950956
518705,0.5425434650347829
518706,0.45106909939754725
518707,0.3436926303919525
518708,0.22441857402557264
518709,0.1188180542425336
518710,0.4837433214390902
518711,0.3902950406931223
518712,0.12892135536338242
518713,0.18892827932618783
518714,0.29554744208056405
518715,0.6085938667036016
518716,0.27582836011736384
518717,0.05557145671549369
518718,0.2199045530389304
518719,0.3333727674480661
518720,0.3377118648420202
518721,0.6413288075856601
518722,0.36594709192288916
518723,0.2523473419465796
518724,0.44538097309594266
518725,0.12602106144393718
518726,0.31736189290403766
518727,0.2064956728829833
518728,0.35873368127736943
518729,0.36334533838164595
518730,0.3400383647463389
518731,0.5269453370535745
518732,0.5336796103381765
518733,0.05509692821093363
518734,0.6174873545674552
518735,0.498592611572097
518736,0.1826753248531452
518737,0.5943283816504517
518738,0.23895039059722714
518739,0.39309155509285015
518740,0.6526048450235947
518741,0.6448350693672122
518742,0.14920927688055016
518743,0.3807829584682459
518744,0.2164717003498302
518745,0.5607159641073998
518746,0.4688398712083897
518747,0.24867944510525142
518748,0.4355437658543049
518749,0.33309030489361285
518750,0.22234815431741703
518751,0.23900267444936182
518752,0.12416488778005376
518753,0.4754000725470308
518754,0.6527049282471874
518755,0.12571666665116182
518756,0.3321866906314232
518757,0.18672167198710823
518758,0.49699816779644385
518759,0.3084626489997391
518760,0.1461724700057338
518761,0.31065224593415347
518762,0.397550196289148
518763,0.049399097851519705
518764,0.29238696751698007
518765,0.3006059627224543
518766,0.4501539699003869
518767,0.33314874299669434
518768,0.26579586430074337
518769,0.30605131361824683
518770,0.49134461245186933
518771,0.18507110093007367
518772,0.15823296625688935
518773,0.2949833597909993
518774,0.07060698499445396
518775,0.380393850079591
518776,0.5267900678193301
518777,0.5520551282686955
518778,0.3088427206539434
518779,0.28747470629014543
518780,0.11617798875990983
518781,0.497845665253866
518782,0.2664499287161233
518783,0.28166151147271806
518784,0.2501191386323209
518785,0.5504629693295061
518786,0.2958746334460987
518787,0.20511629864425865
518788,0.3162817590996581
518789,0.8430035194689808
518790,0.407458291473519
518791,0.16931520099952901
518792,0.11445205118993933
518793,0.545142549851964
518794,0.5120401078003456
518795,0.3794436577588195
518796,0.36630972095366116
518797,0.2800251418130921
518798,0.06406507388291086
518799,0.18303318863061213
518800,0.5667783532844435
518801,0.3914892902486189
518802,0.31225542445034876
518803,0.7342919919732431
518804,0.28536968709252925
518805,0.3275462643887241
518806,0.32151810037012657
518807,0.2617999138872234
518808,0.031974405179167636
518809,0.613928524515652
518810,0.3276732999113517
518811,0.37658524030052726
518812,0.303199713310301
518813,0.38639300416170425
518814,0.5699644780660338
518815,0.24128981459151846
518816,0.484341072913435
518817,0.551419258816769
518818,0.4922184851699515
518819,0.19304788815464316
518820,0.29942247745354433
518821,0.3103606783988784
518822,0.4260985937518298
518823,0.3302824812669017
518824,0.7805285359866556
518825,0.4074839039103462
518826,0.18229106938336315
518827,0.30189566042513255
518828,0.18582431376965788
518829,0.2625523482959417
518830,0.1829251053567997
518831,0.2658594972134678
518832,0.19447247045316454
518833,0.7141597884992082
518834,0.37020605223005076
518835,0.6259579780993293
518836,0.4111009202207925
518837,0.44499589970037445
518838,0.126447048970086
518839,0.467325796753266
518840,0.3308256676223933
518841,0.46804685015528547
518842,0.40632521461123056
518843,0.8040134384745755
518844,0.3074800457044333
518845,0.23593901986948165
518846,0.3543991398565085
518847,0.28135166918228094
518848,0.34507213843286816
518849,0.17946804512136613
518850,0.42274553116594565
518851,0.514380560780278
518852,0.34637559526192746
518853,0.372356710414757
518854,0.30871340910445705
518855,0.4711931144268635
518856,0.11297736509416953
518857,0.6227644835115076
518858,0.2812142168495066
518859,0.3114497685853182
518860,0.3672714171720874
518861,0.42298986085819906
518862,0.3691100968822564
518863,0.2621659371309419
518864,0.3542921941773549
518865,0.4600831996634755
518866,0.17116579947243318
518867,0.3272380138085677
518868,0.4875517786686339
518869,0.2919390477566317
518870,0.406771884859925
518871,0.20259592908429103
518872,0.5761439690443948
518873,0.4109535094614397
518874,0.46314518840110125
518875,0.5539634549559375
518876,0.7329213708517469
518877,0.4164013976120846
518878,0.5004852356612548
518879,0.7268848494506674
518880,0.49918419494620125
518881,0.3374093094643812
518882,0.6387558689217652
518883,0.41045834393659136
518884,0.3608824788857214
518885,0.22367872910298509
518886,0.1305548635476613
518887,0.3049522612208014
518888,0.3314917999860837
518889,0.47406562664673185
518890,0.4078979377325977
518891,0.39209321132145863
518892,0.30995922467370146
518893,0.16990173033327277
518894,0.5808217009675162
518895,0.4750018185650682
518896,0.6562730526673173
518897,0.2463263172697043
518898,0.3576974188140793
518899,0.5252870072760518
518900,0.18507245723199836
518901,0.5939742432494974
518902,0.35314124777878486
518903,0.5774714124729401
518904,0.3867569142082082
518905,0.2811314680767319
518906,0.65222072541407
518907,0.29315722542239886
518908,0.4797786586402252
518909,0.2962772056434609
518910,0.45441523148172097
518911,0.4188983857896776
518912,0.5236720620874918
518913,0.46791898372857743
518914,0.266754808184138
518915,0.37001528529347666
518916,0.7208981014552424
518917,0.3709863233891347
518918,0.3196012164384548
518919,0.08912796583289631
518920,0.14046120311507335
518921,0.2168953217317475
518922,0.10978723460170393
518923,0.5019648624772058
